2022-01-21	500812
2022-01-21	500413
2022-01-21	500988
2022-01-21	502191
2022-01-22	501469
2022-01-22	500415
2022-01-22	500224
2022-01-22	500602
2022-01-22	500601
2022-01-22	500604
2022-01-22	500804
2022-01-22	500810
2022-01-22	500808
2022-01-22	501671
2022-01-22	501673
2022-01-22	501678
2022-01-22	501677
2022-01-22	500420
2022-01-22	500985
2022-01-22	500811
2022-01-22	500606
2022-01-22	500419
2022-01-22	501163
2022-01-22	500022
2022-01-22	501165
2022-01-22	501463
2022-01-22	500227
2022-01-22	500412
2022-01-22	500987
2022-01-22	502195
2022-01-23	502575
2022-01-23	502508
2022-01-23	501167
2022-01-23	500989
2022-01-23	501471
2022-01-23	501169
2022-01-23	501168
2022-01-23	502627
2022-01-23	500809
2022-01-23	500984
2022-01-23	500806
2022-01-23	500231
2022-01-23	500599
2022-01-23	500417
2022-01-23	2225325
2022-01-23	500990
2022-01-23	500805
2022-01-23	500605
2022-01-23	500223
2022-01-23	500418
2022-01-23	502192
2022-01-23	500228
2022-01-23	500992
2022-01-23	500411
2022-01-23	502190
2022-01-24	2225331
2022-01-24	501669
2022-01-24	500030
2022-01-25	502495
2022-01-25	2225327
2022-01-25	2225328
2022-01-25	454178
2022-01-25	2141400
2022-01-26	2225329
2022-01-26	500963
2022-01-26	2225332
2022-01-26	501641
2022-01-27	501610
2022-01-27	501607
2022-01-27	501608
2022-01-27	502184
2022-01-27	502794
2022-01-27	502816
2022-01-27	502815
2022-01-27	502796
2022-02-08	503190
2022-02-08	500818
2022-02-08	500819
2022-02-08	501709
2022-02-08	501707
2022-02-08	500815
2022-02-08	2225337
2022-02-09	503191
2022-02-09	500816
2022-02-09	500822
2022-02-09	500820
2022-02-09	501710
2022-02-09	501714
2022-02-09	501711
2022-02-09	500813
2022-02-09	2225334
2022-02-09	2233794
2022-02-09	2233792
2022-02-10	2225335
2022-02-10	500817
2022-02-10	500821
2022-02-10	2225333
2022-02-10	2233795
2022-02-11	502527
2022-02-11	501188
2022-02-11	500617
2022-02-11	500439
2022-02-11	501012
2022-02-11	502222
2022-02-12	500827
2022-02-12	501727
2022-02-12	501489
2022-02-12	2231564
2022-02-12	500433
2022-02-12	500246
2022-02-12	500043
2022-02-12	500624
2022-02-12	500621
2022-02-12	500618
2022-02-12	500622
2022-02-12	500831
2022-02-12	500832
2022-02-12	500823
2022-02-12	501721
2022-02-12	501723
2022-02-12	501725
2022-02-12	501718
2022-02-12	500440
2022-02-12	502219
2022-02-12	501010
2022-02-12	2231565
2022-02-12	500248
2022-02-12	500829
2022-02-12	500619
2022-02-12	500437
2022-02-12	501181
2022-02-12	500042
2022-02-12	500046
2022-02-12	500050
2022-02-12	500047
2022-02-12	502218
2022-02-12	500251
2022-02-12	500432
2022-02-12	501007
2022-02-13	501186
2022-02-13	501183
2022-02-13	500247
2022-02-13	501009
2022-02-13	501487
2022-02-13	500431
2022-02-13	501184
2022-02-13	502663
2022-02-13	500828
2022-02-13	500824
2022-02-13	500830
2022-02-13	500245
2022-02-13	501005
2022-02-13	500620
2022-02-13	500435
2022-02-13	501182
2022-02-13	501006
2022-02-13	500826
2022-02-13	500623
2022-02-13	500249
2022-02-13	500438
2022-02-13	502217
2022-02-13	500242
2022-02-13	501008
2022-02-13	500434
2022-02-13	502224
2022-02-14	500250
2022-02-14	500041
2022-02-14	501719
2022-02-14	500436
2022-02-14	502216
2022-02-15	500026
2022-02-15	501635
2022-02-15	501342
2022-02-15	501338
2022-02-15	2136257
2022-02-16	502507
2022-02-16	500402
2022-02-16	454177
2022-02-16	501336
2022-02-16	501334
2022-02-17	501354
2022-02-17	501352
2022-02-17	501350
2022-02-17	820460
2022-02-17	501358
2022-02-17	501348
2022-02-17	509007
2022-02-17	509008
2022-02-18	501495
2022-02-18	500630
2022-02-18	500256
2022-02-18	500445
2022-02-18	501015
2022-02-18	502225
2022-02-19	2215007
2022-02-19	2215010
2022-02-19	2215009
2022-02-19	2215034
2022-02-19	2215033
2022-02-19	2215420
2022-02-19	2215428
2022-02-19	2215425
2022-02-19	502536
2022-02-19	502537
2022-02-19	500841
2022-02-19	501729
2022-02-19	501491
2022-02-19	500447
2022-02-19	500259
2022-02-19	500633
2022-02-19	500628
2022-02-19	500840
2022-02-19	500838
2022-02-19	500835
2022-02-19	500836
2022-02-19	500833
2022-02-19	501728
2022-02-19	501735
2022-02-19	501737
2022-02-19	501733
2022-02-19	501731
2022-02-19	501738
2022-02-19	500448
2022-02-19	501195
2022-02-19	501014
2022-02-19	500257
2022-02-19	500839
2022-02-19	500634
2022-02-19	501196
2022-02-19	500055
2022-02-19	500056
2022-02-19	500051
2022-02-19	500057
2022-02-19	500059
2022-02-19	500058
2022-02-19	502226
2022-02-19	500449
2022-02-19	501018
2022-02-19	502233
2022-02-20	2221515
2022-02-20	2221516
2022-02-20	2215430
2022-02-20	2215429
2022-02-20	2215421
2022-02-20	500254
2022-02-20	501496
2022-02-20	501490
2022-02-20	501492
2022-02-20	500446
2022-02-20	501190
2022-02-20	501191
2022-02-20	500837
2022-02-20	501016
2022-02-20	501021
2022-02-20	501022
2022-02-20	500626
2022-02-20	500450
2022-02-20	501193
2022-02-20	501197
2022-02-20	501013
2022-02-20	500842
2022-02-20	500627
2022-02-20	500255
2022-02-20	500442
2022-02-20	502231
2022-02-20	500632
2022-02-20	500260
2022-02-20	501017
2022-02-20	500441
2022-02-20	502229
2022-02-20	502232
2022-02-21	500253
2022-02-21	500053
2022-02-21	500252
2022-02-21	500444
2022-02-21	502230
2022-02-22	501744
2022-02-22	501742
2022-02-22	501741
2022-02-22	501330
2022-02-22	501340
2022-02-23	2226470
2022-02-23	2227455
2022-02-23	502496
2022-02-23	2226471
2022-02-23	2136259
2022-02-23	2136250
2022-02-23	456423
2022-02-23	501747
2022-02-23	501332
2022-02-23	501328
2022-02-24	501359
2022-02-24	501349
2022-02-24	509953
2022-02-24	500773
2022-02-24	501355
2022-02-24	501353
2022-02-24	501351
2022-02-24	509956
2022-02-25	501505
2022-02-25	500267
2022-02-25	501200
2022-02-25	502676
2022-02-25	500640
2022-02-25	500851
2022-02-25	500264
2022-02-25	500455
2022-02-25	501029
2022-02-25	502235
2022-02-26	2221518
2022-02-26	2221535
2022-02-26	2215041
2022-02-26	2215051
2022-02-26	2226415
2022-02-26	2240918
2022-02-26	502540
2022-02-26	500849
2022-02-26	501758
2022-02-26	501499
2022-02-26	500456
2022-02-26	500063
2022-02-26	500637
2022-02-26	500636
2022-02-26	500638
2022-02-26	500639
2022-02-26	500845
2022-02-26	500847
2022-02-26	500844
2022-02-26	500850
2022-02-26	501754
2022-02-26	501755
2022-02-26	501752
2022-02-26	501763
2022-02-26	501759
2022-02-26	501753
2022-02-26	501762
2022-02-26	501761
2022-02-26	502239
2022-02-26	500263
2022-02-26	500848
2022-02-26	500635
2022-02-26	500457
2022-02-26	501203
2022-02-26	500066
2022-02-26	500070
2022-02-26	500068
2022-02-26	500064
2022-02-26	500061
2022-02-26	502241
2022-02-26	501504
2022-02-26	500269
2022-02-26	500451
2022-02-26	501030
2022-02-26	2214918
2022-02-26	2214917
2022-02-26	2214920
2022-02-26	2214923
2022-02-27	2227240
2022-02-27	2227239
2022-02-27	2240923
2022-02-27	2215053
2022-02-27	2221521
2022-02-27	502543
2022-02-27	501206
2022-02-27	501202
2022-02-27	500271
2022-02-27	501028
2022-02-27	501506
2022-02-27	500460
2022-02-27	500852
2022-02-27	501024
2022-02-27	500642
2022-02-27	500459
2022-02-27	502242
2022-02-27	501204
2022-02-27	501032
2022-02-27	2225336
2022-02-27	500641
2022-02-27	500270
2022-02-27	500458
2022-02-27	502236
2022-02-27	501201
2022-02-27	501026
2022-02-27	500266
2022-02-27	500452
2022-02-27	2214926
2022-02-27	502240
2022-02-28	500262
2022-02-28	500454
2022-02-28	502237
2022-03-01	2221621
2022-03-01	2221523
2022-03-01	2233121
2022-03-01	500795
2022-03-01	2141396
2022-03-01	2233144
2022-03-01	2235327
2022-03-02	2226999
2022-03-02	2227470
2022-03-02	2227467
2022-03-02	2227464
2022-03-02	2221622
2022-03-02	2233800
2022-03-02	2233118
2022-03-02	2233801
2022-03-02	2235372
2022-03-02	500409
2022-03-02	2233122
2022-03-02	2620648
2022-03-02	2233796
2022-03-03	2233797
2022-03-03	2233146
2022-03-04	501514
2022-03-04	502686
2022-03-04	500650
2022-03-04	501768
2022-03-04	500461
2022-03-04	501036
2022-03-04	502245
2022-03-05	2226416
2022-03-05	2227244
2022-03-05	2227243
2022-03-05	2221525
2022-03-05	502547
2022-03-05	500855
2022-03-05	501767
2022-03-05	501511
2022-03-05	501508
2022-03-05	501510
2022-03-05	500468
2022-03-05	500280
2022-03-05	500079
2022-03-05	500649
2022-03-05	500645
2022-03-05	500646
2022-03-05	500644
2022-03-05	500652
2022-03-05	500859
2022-03-05	500858
2022-03-05	500853
2022-03-05	500862
2022-03-05	500854
2022-03-05	501766
2022-03-05	501773
2022-03-05	501769
2022-03-05	501772
2022-03-05	501770
2022-03-05	501775
2022-03-05	501764
2022-03-05	500467
2022-03-05	501215
2022-03-05	502243
2022-03-05	500279
2022-03-05	500856
2022-03-05	500647
2022-03-05	500470
2022-03-05	501211
2022-03-05	500074
2022-03-05	500071
2022-03-05	500080
2022-03-05	500077
2022-03-05	502247
2022-03-05	2214932
2022-03-05	500273
2022-03-05	500469
2022-03-05	501039
2022-03-05	501212
2022-03-05	502249
2022-03-05	2214935
2022-03-05	2214936
2022-03-05	2214940
2022-03-05	2214937
2022-03-05	2214938
2022-03-05	2214941
2022-03-05	2214942
2022-03-06	2226419
2022-03-06	2226418
2022-03-06	2226417
2022-03-06	2227247
2022-03-06	2227246
2022-03-06	2226422
2022-03-06	2226421
2022-03-06	2226420
2022-03-06	2221528
2022-03-06	2221624
2022-03-06	500275
2022-03-06	501042
2022-03-06	501513
2022-03-06	500464
2022-03-06	501208
2022-03-06	500861
2022-03-06	500274
2022-03-06	500272
2022-03-06	500281
2022-03-06	501038
2022-03-06	501033
2022-03-06	501041
2022-03-06	500466
2022-03-06	502246
2022-03-06	501213
2022-03-06	501214
2022-03-06	503392
2022-03-06	501035
2022-03-06	500857
2022-03-06	500651
2022-03-06	500277
2022-03-06	500465
2022-03-06	502244
2022-03-06	500278
2022-03-06	501037
2022-03-06	500463
2022-03-06	502248
2022-03-06	2214944
2022-03-07	503393
2022-03-07	500075
2022-03-07	500860
2022-03-07	500462
2022-03-07	502250
2022-03-08	501645
2022-03-08	501647
2022-03-08	501649
2022-03-08	501734
2022-03-08	501337
2022-03-08	501335
2022-03-09	502501
2022-03-09	502497
2022-03-09	2620689
2022-03-09	2620678
2022-03-09	501343
2022-03-09	501339
2022-03-10	2620683
2022-03-10	2620698
2022-03-10	456416
2022-03-10	500791
2022-03-10	2620685
2022-03-10	2620681
2022-03-10	2620675
2022-03-10	2620701
2022-03-10	2620694
2022-03-11	2226425
2022-03-11	2221530
2022-03-11	2221529
2022-03-11	501525
2022-03-11	501221
2022-03-11	502703
2022-03-11	501778
2022-03-11	500471
2022-03-11	501046
2022-03-11	502254
2022-03-12	2226427
2022-03-12	2226426
2022-03-12	2227256
2022-03-12	2227255
2022-03-12	2221531
2022-03-12	2226430
2022-03-12	2226429
2022-03-12	502552
2022-03-12	2226431
2022-03-12	500865
2022-03-12	501779
2022-03-12	501519
2022-03-12	500476
2022-03-12	500287
2022-03-12	500289
2022-03-12	500081
2022-03-12	500083
2022-03-12	500656
2022-03-12	500659
2022-03-12	500864
2022-03-12	501785
2022-03-12	501786
2022-03-12	501787
2022-03-12	501777
2022-03-12	501776
2022-03-12	501784
2022-03-12	501780
2022-03-12	500475
2022-03-12	501216
2022-03-12	502257
2022-03-12	502256
2022-03-12	501049
2022-03-12	503400
2022-03-12	500288
2022-03-12	500870
2022-03-12	500657
2022-03-12	500480
2022-03-12	501219
2022-03-12	500088
2022-03-12	500086
2022-03-12	500084
2022-03-12	500082
2022-03-12	500090
2022-03-12	500087
2022-03-12	502252
2022-03-12	2214946
2022-03-12	2214947
2022-03-12	500286
2022-03-12	500474
2022-03-12	501052
2022-03-12	2214949
2022-03-12	502253
2022-03-12	2214950
2022-03-12	2214953
2022-03-12	2214954
2022-03-12	2214952
2022-03-13	2227261
2022-03-13	2227260
2022-03-13	2227259
2022-03-13	2227258
2022-03-13	2221626
2022-03-13	501224
2022-03-13	500283
2022-03-13	501782
2022-03-13	501050
2022-03-13	501522
2022-03-13	500478
2022-03-13	501222
2022-03-13	503407
2022-03-13	500869
2022-03-13	500871
2022-03-13	500872
2022-03-13	500866
2022-03-13	500868
2022-03-13	500284
2022-03-13	501048
2022-03-13	501043
2022-03-13	501045
2022-03-13	501051
2022-03-13	500655
2022-03-13	500473
2022-03-13	502259
2022-03-13	501220
2022-03-13	501047
2022-03-13	500863
2022-03-13	500653
2022-03-13	500654
2022-03-13	500282
2022-03-13	500291
2022-03-13	500479
2022-03-13	502258
2022-03-13	500661
2022-03-13	501218
2022-03-13	500290
2022-03-13	501044
2022-03-13	500472
2022-03-13	502255
2022-03-13	2214959
2022-03-14	502667
2022-03-14	500285
2022-03-14	500867
2022-03-14	500477
2022-03-14	502260
2022-03-15	2227456
2022-03-15	2227461
2022-03-15	500100
2022-03-15	500094
2022-03-15	500099
2022-03-15	501792
2022-03-15	501788
2022-03-15	501333
2022-03-15	501329
2022-03-15	501793
2022-03-16	2136251
2022-03-16	501790
2022-03-16	501799
2022-03-16	501794
2022-03-16	501796
2022-03-16	501331
2022-03-16	501341
2022-03-16	500843
2022-03-17	2620686
2022-03-17	2620682
2022-03-17	2620676
2022-03-17	2620693
2022-03-17	2620692
2022-03-17	500777
2022-03-17	2620690
2022-03-17	2620684
2022-03-17	2620679
2022-03-17	2620699
2022-03-18	501529
2022-03-18	501530
2022-03-18	500300
2022-03-18	501225
2022-03-18	502707
2022-03-18	500882
2022-03-18	500295
2022-03-18	500482
2022-03-18	501062
2022-03-18	502269
2022-03-19	2226438
2022-03-19	2226436
2022-03-19	2226435
2022-03-19	2227266
2022-03-19	2221628
2022-03-19	2226440
2022-03-19	2226439
2022-03-19	502558
2022-03-19	502561
2022-03-19	500873
2022-03-19	501811
2022-03-19	500298
2022-03-19	500102
2022-03-19	500667
2022-03-19	501805
2022-03-19	501801
2022-03-19	500485
2022-03-19	502712
2022-03-19	502267
2022-03-19	501055
2022-03-19	503411
2022-03-19	500296
2022-03-19	2215015
2022-03-19	2626283
2022-03-19	500662
2022-03-19	500106
2022-03-19	500109
2022-03-19	500103
2022-03-19	500107
2022-03-19	502266
2022-03-19	501227
2022-03-19	2215016
2022-03-19	501532
2022-03-19	2215017
2022-03-19	500293
2022-03-19	500488
2022-03-19	501059
2022-03-19	2215018
2022-03-19	502268
2022-03-20	2226442
2022-03-20	2227271
2022-03-20	2227269
2022-03-20	2221533
2022-03-20	503412
2022-03-20	501230
2022-03-20	501058
2022-03-20	501810
2022-03-20	501531
2022-03-20	500486
2022-03-20	501229
2022-03-20	500297
2022-03-20	501061
2022-03-20	500663
2022-03-20	2626284
2022-03-20	500483
2022-03-20	500484
2022-03-20	501060
2022-03-20	500880
2022-03-20	500664
2022-03-20	500299
2022-03-20	500490
2022-03-20	2626764
2022-03-20	502261
2022-03-20	2214967
2022-03-20	500668
2022-03-20	501231
2022-03-20	500292
2022-03-20	501057
2022-03-20	500489
2022-03-20	502265
2022-03-20	2214968
2022-03-20	502262
2022-03-21	502680
2022-03-22	501974
2022-03-23	502524
2022-03-23	454907
2022-03-23	2227275
2022-03-23	2227274
2022-03-24	501622
2022-03-24	501619
2022-03-24	501623
2022-03-24	501620
2022-03-24	502790
2022-03-24	502789
2022-03-24	502788
2022-03-24	502786
2022-03-24	502806
2022-03-24	502804
2022-03-24	502828
2022-03-24	502829
2022-03-25	2246426
2022-03-25	2246427
2022-03-25	2636822
2022-03-25	2636824
2022-03-25	2636874
2022-03-25	2246428
2022-03-25	502807
2022-03-26	2227284
2022-03-26	2227283
2022-03-26	2227282
2022-03-26	2227279
2022-03-26	2227473
2022-03-26	2227471
2022-03-26	2227476
2022-03-26	2227478
2022-03-26	502564
2022-03-26	502565
2022-03-26	502087
2022-03-26	502083
2022-03-26	502084
2022-03-26	502086
2022-03-26	2636832
2022-03-26	2636837
2022-03-26	502720
2022-03-26	2636842
2022-03-26	2214970
2022-03-26	2214971
2022-03-27	502719
2022-03-27	502721
2022-03-27	2214972
2022-03-27	502831
2022-03-27	502830
2022-03-27	502832
2022-03-28	2636845
2022-03-29	501627
2022-03-29	501630
2022-03-29	2636849
2022-03-29	2636875
2022-03-29	2636877
2022-03-29	501629
2022-03-29	502793
2022-03-29	502792
2022-03-29	2636862
2022-03-29	2636881
2022-03-29	2636883
2022-03-29	502810
2022-03-29	502811
2022-03-29	502809
2022-03-29	502812
2022-03-30	2227295
2022-03-30	2227290
2022-03-30	2227286
2022-03-30	2227291
2022-03-30	2227288
2022-03-30	502834
2022-03-30	502835
2022-03-30	502836
2022-04-01	503420
2022-04-01	501535
2022-04-01	502731
2022-04-01	502726
2022-04-01	501813
2022-04-01	502272
2022-04-02	502550
2022-04-02	2226446
2022-04-02	2226445
2022-04-02	500888
2022-04-02	501538
2022-04-02	2224134
2022-04-02	500673
2022-04-02	500885
2022-04-02	501822
2022-04-02	501240
2022-04-02	501068
2022-04-02	2224135
2022-04-02	500306
2022-04-02	500889
2022-04-02	500671
2022-04-02	500495
2022-04-02	503416
2022-04-02	500113
2022-04-02	500118
2022-04-02	502273
2022-04-02	500492
2022-04-02	2214974
2022-04-02	2214976
2022-04-02	2214978
2022-04-02	2214977
2022-04-02	2214979
2022-04-02	2214981
2022-04-03	2227305
2022-04-03	2227303
2022-04-03	2221537
2022-04-03	501539
2022-04-03	500491
2022-04-03	501236
2022-04-03	500302
2022-04-03	501066
2022-04-03	500678
2022-04-03	501815
2022-04-03	501065
2022-04-03	500890
2022-04-03	2224136
2022-04-03	2224137
2022-04-03	2222901
2022-04-03	2222899
2022-04-03	503418
2022-04-03	2222903
2022-04-03	500305
2022-04-03	501069
2022-04-03	500493
2022-04-03	502278
2022-04-03	2214986
2022-04-04	2224139
2022-04-04	500307
2022-04-04	500114
2022-04-04	500886
2022-04-04	500499
2022-04-05	501701
2022-04-05	454179
2022-04-05	2141395
2022-04-05	2637945
2022-04-05	2637944
2022-04-05	2645199
2022-04-05	2645202
2022-04-05	2645204
2022-04-06	2226459
2022-04-06	2221542
2022-04-06	502577
2022-04-06	501694
2022-04-06	2637946
2022-04-06	2637947
2022-04-06	501697
2022-04-06	2645206
2022-04-06	2645205
2022-04-06	2645210
2022-04-07	2637962
2022-04-07	2640028
2022-04-07	2640076
2022-04-07	2637963
2022-04-07	2638097
2022-04-07	2638095
2022-04-08	501551
2022-04-08	501250
2022-04-08	502735
2022-04-08	502737
2022-04-08	502740
2022-04-08	502744
2022-04-08	502738
2022-04-08	502282
2022-04-08	2640001
2022-04-09	2227309
2022-04-09	2227308
2022-04-09	2221543
2022-04-09	501548
2022-04-09	2224149
2022-04-09	500680
2022-04-09	500893
2022-04-09	500901
2022-04-09	501832
2022-04-09	501835
2022-04-09	501824
2022-04-09	501830
2022-04-09	501826
2022-04-09	2223000
2022-04-09	503428
2022-04-09	500127
2022-04-09	500123
2022-04-09	500128
2022-04-09	500130
2022-04-09	502279
2022-04-09	2215019
2022-04-09	501245
2022-04-09	500313
2022-04-09	500508
2022-04-09	501076
2022-04-09	2214989
2022-04-09	502285
2022-04-09	2239517
2022-04-09	2214988
2022-04-09	2214991
2022-04-09	2215020
2022-04-10	2226468
2022-04-10	2226466
2022-04-10	502586
2022-04-10	501552
2022-04-10	500317
2022-04-10	501073
2022-04-10	2224146
2022-04-10	500687
2022-04-10	503427
2022-04-10	500503
2022-04-10	501247
2022-04-10	500898
2022-04-10	2224148
2022-04-10	2222907
2022-04-10	2222905
2022-04-10	2223001
2022-04-10	502286
2022-04-10	2214987
2022-04-10	501248
2022-04-10	500320
2022-04-10	2239518
2022-04-10	2239525
2022-04-10	502287
2022-04-10	2239520
2022-04-10	2214998
2022-04-11	2224144
2022-04-12	2637950
2022-04-12	2637943
2022-04-12	2645215
2022-04-12	2645219
2022-04-12	2645218
2022-04-13	2637949
2022-04-13	2637948
2022-04-13	2645224
2022-04-13	2645223
2022-04-13	2645225
2022-04-14	2640099
2022-04-14	2637967
2022-04-14	2637968
2022-04-14	2638096
2022-04-14	2640032
2022-04-15	2224155
2022-04-15	501843
2022-04-15	501837
2022-04-15	501845
2022-04-15	501841
2022-04-15	501844
2022-04-15	501846
2022-04-15	502288
2022-04-15	503436
2022-04-15	2640005
2022-04-15	502746
2022-04-15	502747
2022-04-15	500327
2022-04-15	500518
2022-04-15	501090
2022-04-16	502590
2022-04-16	2227322
2022-04-16	500132
2022-04-16	2224154
2022-04-16	500689
2022-04-16	503438
2022-04-16	2640083
2022-04-16	500906
2022-04-16	2639713
2022-04-16	500324
2022-04-16	501192
2022-04-16	500140
2022-04-16	500131
2022-04-16	502289
2022-04-16	500326
2022-04-16	502750
2022-04-16	2239534
2022-04-16	2239532
2022-04-16	2215002
2022-04-16	2215003
2022-04-16	2215023
2022-04-16	2215022
2022-04-17	2226473
2022-04-17	2227324
2022-04-17	2227327
2022-04-17	2226474
2022-04-17	501088
2022-04-17	501555
2022-04-17	500517
2022-04-17	2224156
2022-04-17	500911
2022-04-17	500697
2022-04-17	503432
2022-04-17	2239529
2022-04-17	500513
2022-04-17	500691
2022-04-17	2224151
2022-04-17	501089
2022-04-17	500519
2022-04-17	2239527
2022-04-17	502295
2022-04-17	2215004
2022-04-18	2223004
2022-04-19	2640007
2022-04-19	500142
2022-04-19	500147
2022-04-19	500149
2022-04-19	500150
2022-04-19	501852
2022-04-19	500876
2022-04-19	500530
2022-04-20	502580
2022-04-20	2215039
2022-04-20	2227331
2022-04-20	2227474
2022-04-20	501099
2022-04-20	2224163
2022-04-20	2224161
2022-04-20	500825
2022-04-20	2630655
2022-04-20	2235371
2022-04-20	501101
2022-04-20	500528
2022-04-20	2239546
2022-04-21	2640124
2022-04-21	500525
2022-04-21	2224165
2022-04-21	500874
2022-04-22	2640087
2022-04-22	501568
2022-04-22	501255
2022-04-22	502760
2022-04-22	502756
2022-04-22	500700
2022-04-22	501871
2022-04-22	500157
2022-04-22	502305
2022-04-23	500913
2022-04-23	500152
2022-04-23	500699
2022-04-23	500921
2022-04-23	501860
2022-04-23	501862
2022-04-23	2222914
2022-04-23	501258
2022-04-23	500336
2022-04-23	503444
2022-04-23	500914
2022-04-23	500698
2022-04-23	501260
2022-04-23	502297
2022-04-23	501567
2022-04-23	501109
2022-04-23	501259
2022-04-23	2215005
2022-04-23	2215006
2022-04-23	502301
2022-04-23	2239536
2022-04-23	2239537
2022-04-23	2630548
2022-04-23	2215029
2022-04-24	454902
2022-04-24	2227340
2022-04-24	2640147
2022-04-24	2640125
2022-04-24	500333
2022-04-24	501108
2022-04-24	500705
2022-04-24	2640075
2022-04-24	501253
2022-04-24	501104
2022-04-24	500920
2022-04-24	500703
2022-04-24	2224170
2022-04-24	500334
2022-04-24	503441
2022-04-24	502300
2022-04-24	2223008
2022-04-24	501110
2022-04-24	500403
2022-04-24	2239540
2022-04-24	2215042
2022-04-24	2239542
2022-04-25	2224166
2022-04-26	2224171
2022-04-26	501740
2022-04-26	501804
2022-04-26	2637953
2022-04-26	2640025
2022-04-26	2645231
2022-04-27	2227344
2022-04-27	500193
2022-04-27	501808
2022-04-27	2637956
2022-04-27	2640011
2022-04-27	2640118
2022-04-27	2645239
2022-04-27	2645242
2022-04-27	2645241
2022-04-28	2640092
2022-04-28	500946
2022-04-28	2637972
2022-04-28	2638104
2022-04-29	2227006
2022-04-29	501571
2022-04-29	502765
2022-04-29	501883
2022-04-29	501121
2022-04-29	502308
2022-04-30	2640150
2022-04-30	2224179
2022-04-30	500713
2022-04-30	500707
2022-04-30	501877
2022-04-30	500538
2022-04-30	502311
2022-04-30	500925
2022-04-30	503448
2022-04-30	501262
2022-04-30	500168
2022-04-30	500163
2022-04-30	2239555
2022-04-30	2215055
2022-05-01	2227358
2022-05-01	2227360
2022-05-01	2227361
2022-05-01	2227359
2022-05-01	502604
2022-05-01	500924
2022-05-01	500346
2022-05-01	501118
2022-05-01	2224174
2022-05-01	2224176
2022-05-01	503454
2022-05-01	2640094
2022-05-01	2239552
2022-05-01	502314
2022-05-01	501265
2022-05-01	500931
2022-05-01	2224175
2022-05-01	2224177
2022-05-01	500351
2022-05-01	503449
2022-05-01	502312
2022-05-01	2215061
2022-05-01	501264
