22059	500564
22059	500570
22059	500567
22059	500563
22059	500367
22059	500945
22059	500950
22059	500951
22059	500566
22059	500363
22060	501149
22060	501146
22060	501144
22060	500376
22060	500373
22060	501148
22060	501152
22060	501151
22060	501150
22060	501145
22060	2658824
22060	501147
22060	501143
22060	500372
22061	500955
22061	500378
22061	500377
22061	500571
22061	500956
22061	500958
22061	500575
22061	500954
22061	500953
22061	500961
22061	500579
22061	500574
22061	500572
22061	500578
22062	2222931
22062	2645349
22062	2222933
22062	2645345
22062	2645346
22062	2645347
22062	2645350
22062	2223022
22062	2222932
22062	2222930
22062	2222934
22062	2645348
22062	2223020
22062	2223021
22063	2224208
22063	2672064
22063	2223023
22063	2224207
22063	2224373
22063	2223024
22063	2222937
22063	2223026
22063	2223027
22063	2222936
22063	2224372
22063	2637957
22063	2224206
22063	2224209
22064	503488
22064	503503
22064	503483
22064	503491
22064	503495
22064	503504
22064	503507
22064	2674471
22064	503484
22064	503500
22064	503496
22064	503499
22064	502785
22064	2239544
22065	2239600
22065	503517
22065	2239596
22065	503506
22065	503494
22065	503482
22065	503497
22065	503485
22065	2239601
22065	503481
22065	503486
22065	503493
22065	503487
22065	2239597
22066	503530
22066	2239602
22066	503529
22066	2239603
22066	503522
22066	503511
22066	503528
22066	503508
22066	503518
22066	503523
22066	503527
22066	503509
22066	503526
22066	503510
22067	503514
22067	503489
22067	503520
22067	503537
22067	503521
22067	503550
22067	503513
22067	503553
22067	503549
22067	503512
22067	503557
22067	503515
22067	503554
22067	503538
22068	503546
22068	503535
22068	503539
22068	503547
22068	503542
22068	503544
22068	503540
22068	503559
22068	503548
22068	503555
22068	503551
22068	503541
22068	503536
22068	503556
22069	503564
22069	503562
22069	503565
22069	503572
22069	503577
22069	503581
22069	503582
22069	2239624
22069	503585
22069	2239616
22069	2239621
22069	503583
22069	503563
22069	503576
22070	503568
22070	2239631
22070	503570
22070	503569
22070	503574
22070	503586
22070	503587
22070	503566
22070	503571
22070	503567
22070	2239627
22070	503579
22070	2239632
22070	503575
22071	2222940
22071	2222941
22071	2222939
22071	2223030
22071	2223029
22071	2239637
22071	2239641
22071	2223031
22071	2239643
22071	2239638
22071	2239642
22071	2239713
22071	2239640
22071	2239712
22072	2682328
22072	2682314
22072	2682321
22072	2682320
22072	2682317
22072	2682324
22072	2682322
22072	2682327
22072	2682325
22072	2682319
22072	2682316
22072	2682326
22072	2682318
22072	2682323
22073	2224218
22073	2222942
22073	2222943
22073	2227077
22073	2224216
22073	2223035
22073	2227075
22073	2223032
22073	2223036
22073	2222944
22073	2224215
22073	2223033
22073	2224213
22073	2223034
22074	2224222
22074	2222946
22074	2223041
22074	2224221
22074	2224225
22074	2239656
22074	2223039
22074	2223040
22074	2224223
22074	2239657
22074	2224226
22074	2223038
22074	2224219
22074	2222947
22075	2227094
22075	2227090
22075	2227089
22075	2227095
22075	2227096
22075	2227093
22075	2227855
22075	2227851
22075	2227853
22075	2227857
22075	2227097
22075	2227849
22075	2227091
22075	2227092
22076	2223044
22076	2239665
22076	2222950
22076	2239666
22076	2239668
22076	2222951
22076	2223045
22076	2223043
22076	2224228
22076	2224233
22076	2239664
22076	2239671
22076	2224231
22076	2239714
22077	2694484
22077	2694477
22077	2685776
22077	2685762
22077	2694480
22077	2694478
22077	2694479
22077	2699376
22077	2685768
22077	2694482
22077	2685758
22077	2685760
22077	2685766
22077	2694483
22078	2688106
22078	2224240
22078	2224236
22078	2688107
22078	2688109
22078	2224237
22078	2224241
22078	2688110
22078	2688108
22078	2688104
22078	2224242
22078	2688103
22078	2688102
22078	2224238
22079	2715810
22079	2715806
22079	2686609
22079	2685777
22079	2715818
22079	2715812
22079	2686607
22079	2715804
22079	2715814
22079	2686605
22079	2686611
22079	2715808
22079	2685779
22079	2715816
22080	2224248
22080	2688114
22080	2688021
22080	2224246
22080	2224250
22080	2224244
22080	2688022
22080	2688023
22080	2688024
22080	2688111
22080	2227891
22080	2688219
22080	2224249
22080	2224245
22081	2715809
22081	2686608
22081	2715813
22081	2715817
22081	2715807
22081	2715819
22081	2686612
22081	2686610
22081	2686606
22081	2715815
22081	2715805
22081	2685780
22081	2685778
22081	2715811
22082	2693830
22082	2693836
22082	2688918
22082	2675407
22082	2688919
22082	2693833
22082	2693828
22082	2674281
22082	2693834
22082	2693829
22082	2693831
22082	2693835
22082	2693832
22082	2688923
22083	2731128
22083	2733080
22083	2731124
22083	2731122
22083	2733081
22083	2733084
22083	2731126
